receipt_number,item_name,item_id,unit_price,quantity,unit,pre_discount_sum
185,Flapsteak,2330063300000,132.0,0.72,kg,95.7
185,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
185,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
185,Mahmood Sella,8680417214232,190.9,1.0,st,190.9
185,Majslårfilé 8-pack,2307139100000,79.9,0.87,kg,69.43
185,Potatis fast,4728,16.9,1.5,kg,25.35
185,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
186,Bacon,7318690177821,39.9,1.0,st,39.9
186,Cott cheese nat 4%,7318690104261,29.9,2.0,st,59.8
186,Creme Fraiche,7318690140436,34.9,1.0,st,34.9
186,Daily Brew Vanilla,5711953161643,17.9,1.0,st,17.9
186,Energi Frost B,7350146810203,17.0,1.0,st,22.9
186,Energi S.fri B,9002490215415,15.0,2.0,st,33.8
186,Hallon Rab ÅP,7310401052625,13.0,1.0,st,12.9
186,Loka Citron,7310401000053,13.0,1.0,st,12.9
186,Majskyckl.lårfilé,2307139100000,79.9,0.87,kg,69.19
186,Norrsken äpple B,7340195404980,17.0,1.0,st,22.9
186,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
187,Banan Chiquita,4011,24.9,1.25,kg,31.25
187,Energdr Jungle V B,7350058336082,16.0,1.0,st,15.0
187,ICA Bad&Toa 6-p,7318690046905,32.9,1.0,st,32.9
188,Banan Chiquita,4011,24.9,0.78,kg,19.3
188,Cott cheese nat 4%,7318690104261,29.9,1.0,st,29.9
188,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
188,Hamburgare Bacon,7318690046097,32.9,1.0,st,32.9
188,Lök röd,4082,21.9,0.09,kg,1.86
188,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
189,Berthåga honung,7332870046516,59.9,1.0,st,59.9
189,Coconut water,7350021422194,19.9,1.0,st,29.9
189,Friggs Ört-Te 25p,7310186023650,23.9,1.0,st,23.9
189,Kycklinglårfilé,2307136100000,89.0,0.92,kg,81.88
189,Kycklinglårfilé,2307136100000,89.0,0.97,kg,86.42
189,Loka Citron,7310401000053,13.0,1.0,st,12.9
189,Loka Hallon Rab,7310401052625,13.0,1.0,st,12.9
189,Morot små ICA,7318693360336,10.9,1.0,st,10.9
189,Te chai,7318690102366,15.9,1.0,st,15.9
189,Ört te-Kvällsro,7310186023551,23.9,1.0,st,23.9
190,Bacon,7318690177821,39.9,1.0,st,39.9
190,Guacamole,7318690174646,21.9,1.0,st,21.9
190,Köttbullar o mos,7318690515999,29.9,1.0,st,29.9
190,Mozzarella,7318690079873,13.9,2.0,st,27.8
190,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
190,Svenska Blåbär,7318690491170,83.9,1.0,st,83.9
191,Creme fraiche 32%,7310865003775,37.9,1.0,st,37.9
191,Gyll Havregryn,7310130321283,24.9,1.0,st,24.9
191,Kielbasa,7340063010800,34.9,1.0,st,34.9
191,Morot små ICA,7318693360336,10.9,1.0,st,10.9
191,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
192,Kielbasa,7340063010800,34.9,2.0,st,69.8
192,Korvbröd 16-pack,7311379532058,25.9,1.0,st,25.9
192,Tomatketchup,87157635,22.9,1.0,st,22.9
193,Banan Eko,94232,28.9,0.55,kg,15.9
193,Flapsteak,2330063300000,109.0,0.75,kg,81.75
193,Fransyska nät vac,2319117000000,89.9,0.87,kg,78.03
193,Halloumi,6416710301407,19.9,1.0,st,19.9
193,Levain,7311070008159,24.9,1.0,st,40.9
193,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
193,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
194,Banan Chiquita,4011,23.5,0.6,kg,14.94
194,Chokladkaka sea sa,7622300544010,16.99,2.0,st,55.8
194,Cookies,7622300336738,20.67,1.0,st,26.9
194,Frisco Hamb.bröd,7311379536292,24.44,1.0,st,25.9
194,Hamburgare origin,7318690042198,30.12,1.0,st,39.9
194,Kokosolja EKO Virg,7350021422699,37.67,1.0,st,69.9
194,Lök röd,4082,20.63,0.1,kg,2.08
194,Pizza Capricciosa,7350060704411,30.1,1.0,st,31.9
194,Pizza Salami,7350060704404,30.1,1.0,st,31.9
194,Potatis färsk,7318690051596,14.16,2.0,st,47.8
195,Banan Chiquita,4011,24.9,0.76,kg,18.8
195,Bärkasse papper,2,3.9,1.0,st,3.9
195,Chokladkaka sea sa,7622300544010,13.0,2.0,st,55.8
195,Cott cheese nat 4%,7318690104261,29.9,1.0,st,29.9
195,Kulörtvätt,7318690101154,14.9,1.0,st,14.9
195,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
195,Morot små ICA,7318693360336,11.9,1.0,st,11.9
195,Pizza Capricciosa,7350060704411,31.9,2.0,st,63.8
195,Riven ost,7318690117261,51.9,1.0,st,51.9
195,Salladsost,7318690082286,21.9,1.0,st,21.9
195,Salted Caramel,3415581114928,29.9,1.0,st,29.9
195,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
195,Vitvinsvinäger,7318690089766,10.0,1.0,st,10.0
196,Basturökt skinka,7350046676572,12.9,2.0,st,25.8
196,ost-chiaruta 90g,9005,5.9,1.0,st,5.9
196,Proteinmjölk blåb,7310865093981,17.9,1.0,st,17.9
197,Avfallspåse 30L,7313130180621,20.0,2.0,st,49.0
197,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
197,Bärkasse papper,2,3.9,1.0,st,3.9
197,Chili cheddar grill,7340063012804,39.9,1.0,st,39.9
197,chips Tryffelmajon,7340005406449,11.0,1.0,st,28.9
197,Flytande Handtvätt,7046110315347,45.9,1.0,st,45.9
197,Gifflar Raspberry,7311070006339,21.9,1.0,st,21.9
197,Gyll Havregryn,7310130321283,24.9,1.0,st,24.9
197,Halloumi,6416710301407,19.9,1.0,st,19.9
197,ICA B Sm&bak ark24,7318690085034,12.9,1.0,st,12.9
197,Klorrent,5701017415539,19.9,1.0,st,19.9
197,Litchi Lemonade,7313619002161,27.9,1.0,st,26.9
197,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
197,Svenska Blåbär,7318690491170,83.9,1.0,st,83.9
197,Ugn/Grill Cleaner,5701098051169,31.9,1.0,st,31.9
197,YES Original,8006540956663,34.9,1.0,st,34.9
198,Banan Chiquita,4011,24.9,0.7,kg,17.43
198,Dijonsenap,7318690094739,23.9,1.0,st,23.9
198,Gullök påse,7350076437709,10.0,1.0,st,10.0
198,Kycklingbröstfilé,2307116100000,99.0,0.85,kg,84.35
198,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
199,Banan Chiquita,4011,24.9,0.78,kg,19.3
199,Flanksteak,2328018900000,119.0,0.68,kg,80.92
199,Gifflar Raspberry,7311070006339,21.9,1.0,st,21.9
199,Halloumi,6416710301407,24.9,1.0,st,24.9
199,Kycklingbröstfilé,2307116100000,99.0,1.03,kg,102.07
199,Levain,7311070008159,40.9,1.0,st,40.9
199,Lätt Creme Fraiche,7318690140412,30.9,1.0,st,30.9
199,Makrill i tomats,7318690185277,37.5,2.0,st,89.8
199,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
199,Morot små ICA,7318693360336,12.9,1.0,st,12.9
199,Whey-80 Jordgubb,7350049150833,248.9,1.0,st,248.9
200,Energdr Jungle V B,7350058336082,16.0,1.0,st,15.0
200,Nivea Rakgel 200ml,4005808222933,39.9,1.0,st,39.9
200,Pasta Alfredo,7310500000404,24.9,1.0,st,24.9
200,Svarta vinbär,7310070006493,13.5,1.0,st,13.9
200,Vatten Päron,7310070004468,13.5,1.0,st,13.9
201,Bacon tärnad,7318690182412,10.0,1.0,st,10.0
201,Banan Chiquita,4011,22.9,0.76,kg,17.29
201,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
201,Bärkasse papper,2,3.9,1.0,st,3.9
201,Cott cheese nat 4%,7318690104261,29.9,1.0,st,29.9
201,Feta,7350002402658,19.9,1.0,st,19.9
201,Flanksteak,2328018900000,119.0,0.64,kg,76.64
201,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
201,Makrill i tomats,7318690185277,37.5,2.0,st,89.8
201,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
201,Morot små ICA,7318693360336,12.9,1.0,st,12.9
201,Orig näsduk box,5029053579160,21.9,1.0,st,21.9
201,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
202,Basturökt skinka,7350046676572,12.9,2.0,st,25.8
202,Grekisk lantfralla,2212,8.9,1.0,st,8.9
202,Proteinmjölk vani,7310865093998,17.9,1.0,st,17.9
203,Ananas äpp inge NS,7350000551396,24.9,1.0,st,24.9
203,Banan Chiquita,4011,22.9,0.79,kg,17.98
203,Bärkasse papper,2,3.9,1.0,st,3.9
203,Druva grön kf ICA,8906063130512,20.0,1.0,st,20.0
203,Fruktdryck Ape/Äpp,7310867563215,22.9,1.0,st,22.9
203,Götene Hushållsost,2340420600000,79.0,0.51,kg,40.13
203,Kycklingbröstfilé,7318690158257,119.0,1.0,st,119.0
203,Levain,7311070008159,40.9,1.0,st,40.9
203,Långrökt skinka,7312338009109,14.9,1.0,st,14.9
203,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
203,Mozzarella,7318690127086,10.0,1.0,st,10.0
203,Vitost hel bit 17%,5760466642019,12.9,2.0,st,25.8
204,Citron ICA,3182,6.9,1.0,st,6.9
204,Cott cheese nat 4%,7318690104261,29.9,1.0,st,29.9
204,Grekisk Yoghurt,7350056793023,36.9,1.0,st,36.9
204,Halloumi,6416710301407,24.9,1.0,st,24.9
204,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
204,Kycklingfilé BBQ,7300328192009,89.0,1.0,st,89.0
204,Loka Päron 1.5l,7310401000091,14.9,1.0,st,12.9
204,Nötfärs 12%,7318690508991,57.9,1.0,st,57.9
204,Potatis fast,4728,15.9,1.62,kg,25.84
204,T-Bone Steak,7332456000901,89.0,1.0,st,89.0
205,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
205,Hamb.ost m cheddar,7318690053736,26.9,1.0,st,26.9
205,Lök röd,4082,21.9,0.12,kg,2.63
205,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
205,Olivolja Classico,7316150670271,125.9,1.0,st,125.9
206,Bacon,7318690177821,39.9,1.0,st,39.9
206,Basturökt skinka,7350046676572,11.9,2.0,st,23.8
206,Bärkasse papper,2,3.9,1.0,st,3.9
206,Halloumi,6416710301407,24.9,1.0,st,24.9
206,Loka Hallon Rab,7310401052625,13.0,1.0,st,12.9
206,Mango Lime,7310401046785,13.0,1.0,st,12.9
206,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
207,Banan Chiquita,4011,22.9,0.7,kg,16.03
207,Bärkasse papper,2,3.9,1.0,st,3.9
207,Flaskborste 50mm,7313130162580,20.9,1.0,st,20.9
207,GodM Äpplejuice,7310865081650,29.9,1.0,st,29.9
207,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
207,ICA Bad&Toa 6-p,7318690046905,32.9,1.0,st,32.9
207,Kvarg naturell,7392672003780,33.9,2.0,st,67.8
207,Kycklingfilé 2del,2307122200000,89.0,0.99,kg,88.11
207,Levain,7311070008159,41.9,1.0,st,41.9
207,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
207,Morot små ICA,7318693360336,12.9,1.0,st,12.9
207,yog jordgubbe 0.2%,4016241050311,43.9,1.0,st,43.9
208,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
208,Berthåga honung,7332870046516,59.9,1.0,st,59.9
208,Gourm Hamburgerbr,7311070008180,19.9,1.0,st,19.9
208,Hamburgare Bacon,7318690046097,34.9,1.0,st,34.9
208,Kulörtvätt,7318690101154,14.9,1.0,st,14.9
208,Lök röd,4082,21.9,0.1,kg,2.08
208,Mild Blue,5711953168116,10.0,1.0,st,10.0
208,Svenska Blåbär,7318690491170,83.9,1.0,st,83.9
208,Valätt 10%,2331641700000,69.9,0.69,kg,48.37
208,Viltfångad laxsida,7350013136931,49.9,1.0,st,49.9
208,Vätske Skogsbär,8445290143754,49.9,1.0,st,49.9
208,Ägg 15-pack,7392964157436,39.9,1.0,st,39.9
209,Banan Chiquita,4011,22.9,0.65,kg,14.89
209,Fettuccine,7318690513704,21.9,2.0,st,43.8
209,Färskkorv Folkeost,7318690516408,34.9,1.0,st,34.9
209,GodM Äpplejuice,7310865081650,29.9,1.0,st,29.9
209,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
209,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
209,Platinum Original,8006540956571,24.9,1.0,st,48.9
209,Stockholms Lemonad,7350155160245,11.0,1.0,st,10.0
209,Viltfångad laxsida,7350013136931,49.9,1.0,st,49.9
210,Banan Chiquita,4011,22.9,0.35,kg,8.02
210,Classic Svea Elbry,7310760012919,62.9,1.0,st,62.9
210,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
210,Hamburgare Folke,7318690516422,44.9,1.0,st,44.9
210,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
210,Lök röd,4082,21.9,0.07,kg,1.64
210,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
210,Morot små ICA,7318693360336,18.9,1.0,st,18.9
210,Mozzarella,7350027795520,10.0,2.0,st,20.0
210,Potatis fast,4728,15.9,1.56,kg,24.88
210,Prästost 5-7m 31%,2386660400000,99.0,0.86,kg,85.34
210,Skavsårsplåster,7318690128106,44.9,1.0,st,44.9
210,Viltfångad laxsida,7350013136931,49.9,1.0,st,49.9
211,AVOKADO I NÄT,8713807005636,25.0,1.0,st,25.0
211,Kvarg naturell,7392672003780,33.9,2.0,st,67.8
211,Kycklingfilé,7330817832628,72.9,1.0,st,72.9
211,Lättmjölk 0.5%,7318690115168,11.9,1.0,st,11.9
211,Viltfångad laxsida,7350013136931,49.9,3.0,st,149.7
212,Banan Chiquita,4011,22.9,0.65,kg,14.89
212,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
212,Lammfärs 20%,7318690509233,49.9,1.0,st,49.9
212,Levain,7311070008159,24.9,1.0,st,41.9
212,Loka Citron,7310401000053,13.0,1.0,st,12.9
213,Banan Chiquita,4011,22.9,0.81,kg,18.55
213,Basturökt skinka,7350046676572,12.9,2.0,st,25.8
213,Energdr Berruba,7340131603781,21.0,1.0,st,23.9
213,Jordgubb Vanilj gla,6430048448405,24.9,1.0,st,24.9
213,Kvarg blåbär,4016241050540,41.9,2.0,st,83.8
213,Kvarg vanilj 0.2%,4016241050526,41.9,1.0,st,41.9
213,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
213,Morot små ICA,7318693360336,18.9,1.0,st,18.9
213,Potatis fast,4728,15.9,1.09,kg,17.41
213,RedB Energi S.fri,9002490215415,15.0,2.0,st,33.8
213,Summer 2,7340131603804,21.0,1.0,st,23.9
213,Vittvätt pulver,7318690101185,14.9,1.0,st,14.9
214,Babyplommon tomat,8435320605017,10.0,1.0,st,10.0
214,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
214,Fresh Soda,7350089431213,12.0,1.0,st,11.0
214,Grp art Chark,17960,21.9,1.0,st,21.9
214,Ice Tea Peach&Love,7310090394167,34.9,1.0,st,33.9
214,Nötfärs 12%,7318690508991,57.9,1.0,st,57.9
214,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
215,Grill kyckling stp,7350025540047,21.9,1.0,st,21.9
215,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
215,Kvarg naturell,7392672003780,33.9,1.0,st,33.9
215,Levain,7311070008159,41.9,1.0,st,41.9
215,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
215,Nötstek,2330076900000,109.0,1.12,kg,121.97
215,Tomat röd kvist,4664,26.9,1.36,kg,36.58
216,Babyplommon tomat,8436534684850,24.0,1.0,st,24.0
216,Banan Chiquita,4011,22.9,0.37,kg,8.47
216,Dubbelnougat,7622210865335,4.5,4.0,st,43.6
216,Frisco Hamb.bröd,7311379536292,22.9,1.0,st,22.9
216,Kvarg naturel 0.2%,5711953153846,42.9,2.0,st,85.8
216,Lök röd,4082,21.9,0.07,kg,1.64
216,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
216,Mozzarella,7318690079873,13.9,2.0,st,27.8
216,Smörkola & Crunch,6430048449464,15.0,1.0,st,15.0
217,Fransyska i bit,2372722300000,129.0,1.29,kg,166.15
217,Kalvfärs 15%,7318690509219,49.9,1.0,st,49.9
217,Kvarg blåbär,4016241050540,41.9,1.0,st,41.9
217,Kvarg pers&pass,4016241050557,41.9,1.0,st,41.9
217,Kvarg vanilj 0.2%,4016241050526,41.9,1.0,st,41.9
217,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
217,Pwrade Citr/Lime,50112814,11.0,1.0,st,20.9
217,Tandb Prof soft,7310375547707,17.9,1.0,st,17.9
218,Banan Chiquita,4011,22.9,0.72,kg,16.49
218,Basturökt skinka,7350046676572,12.9,2.0,st,25.8
218,Flapsteak mörnings,2330071100000,119.0,0.65,kg,77.83
218,Frisco Hamb.bröd,7311379536292,22.9,1.0,st,22.9
218,Handtvål Lemon Spa,7318690509608,10.0,1.0,st,14.9
218,Levain,7311070008159,41.9,1.0,st,41.9
218,Lök röd,4082,21.9,0.09,kg,1.86
218,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
218,Mozzarella,7318690079873,13.9,2.0,st,27.8
218,Pwrade Citr/Lime,50112814,11.0,1.0,st,20.9
218,Tortellini pros GL,7318690513889,24.9,1.0,st,24.9
218,Turkiskt Yoghurt,7350056793030,38.9,1.0,st,38.9
219,Banan Chiquita,4011,22.9,0.15,kg,3.44
219,Kvarg blåbär,4016241050540,41.9,1.0,st,41.9
219,Kvarg hallon 0.2%,4016241050533,41.9,1.0,st,41.9
219,Kvarg pers&pass,4016241050557,41.9,1.0,st,41.9
219,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
219,Mozzarella,7318690127086,15.0,2.0,st,33.8
219,Nötfärs 12%,7318690508991,57.9,1.0,st,57.9
219,Smörkola & Crunch,6430048449464,15.0,1.0,st,15.0
219,Tortellini pros GL,7318690513889,24.9,1.0,st,24.9
220,Babyplommon tomater,6111255910724,10.0,1.0,st,10.0
220,Bulgur grönsaksmix,7318690491712,10.0,1.0,st,10.0
220,Chokladkaka sea sa,7622300544010,19.5,2.0,st,59.8
220,Energdr Berruba,7340131603781,16.9,1.0,st,15.9
220,Flapsteak mörnings,2330071100000,119.0,0.55,kg,64.97
220,Frisco Hamb.bröd,7311379536292,19.9,1.0,st,22.9
220,Hamburgare Folke,7318690516422,24.9,1.0,st,24.9
220,Levain,7311070008159,41.9,1.0,st,41.9
220,Lök,7318693356339,13.9,1.0,st,13.9
220,Lök röd,4082,21.9,0.1,kg,2.19
220,Mozza buff capana,7350027793731,19.9,3.0,st,59.7
220,Summer Vibe,7350058336211,16.9,1.0,st,15.9
220,Ärter m fläsk Feli,7310090752691,8.0,2.0,st,16.0
221,Banan Chiquita,4011,22.9,0.33,kg,7.44
221,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
221,Honung krav,7315720071036,66.9,1.0,st,66.9
221,Kyckling cit&timja,7312338007839,19.9,1.0,st,19.9
221,Levain,7311070008159,41.9,1.0,st,41.9
221,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
221,Mozza buff capana,7350027793731,19.9,3.0,st,59.7
221,Nötfärs,2372782100000,109.0,1.13,kg,123.39
221,Ärter m fläsk Feli,7310090752691,8.0,3.0,st,24.0
222,Babyplommon tomater,6111255910724,10.0,1.0,st,10.0
222,Banan Chiquita,4011,22.9,0.51,kg,11.56
222,Brie ex creamy 39%,5711953070266,29.9,1.0,st,29.9
222,Kvarg blåbär,4016241050540,40.9,2.0,st,81.8
222,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
222,Nötfärs,2372782100000,109.0,1.07,kg,116.41
222,Sallami,7100,79.0,1.0,st,79.0
223,Banan Chiquita,4011,22.9,0.3,kg,6.87
223,Basmati ris,7350106060242,163.9,1.0,st,163.9
223,Gyll Havregryn,7310130321283,24.9,1.0,st,24.9
223,Kvarg pers&pass,4016241050557,40.9,1.0,st,40.9
223,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
223,Tonic Botanical,7350100521077,10.0,1.0,st,10.0
223,Tonic Midsummer,7350100521084,10.0,1.0,st,10.0
224,Banan Chiquita,4011,22.9,0.34,kg,7.79
224,Biskopsost Brän31%,2386660200000,79.0,0.77,kg,61.15
224,Grp art Kolonial,19500,118.0,1.0,st,118.0
224,Levain,7311070008159,41.9,1.0,st,41.9
224,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
224,Mozzarella 100gr,8004603100831,12.9,2.0,st,25.8
225,Babyplommon tomater,6111255910724,10.0,1.0,st,10.0
225,Banan Chiquita,4011,22.9,0.42,kg,9.73
225,Kvarg blåbär,4016241050540,40.9,1.0,st,40.9
225,Kvarg hallon 0.2%,4016241050533,40.9,1.0,st,40.9
225,Kvarg vanilj 0.2%,4016241050526,40.9,1.0,st,40.9
225,Levain,7311070008159,24.9,1.0,st,41.9
225,Lövbiff,2319143300000,89.0,0.86,kg,76.18
225,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
225,Mozz High Protein,8002670008890,10.0,2.0,st,20.0
225,Vätskeersätt Sport,7318690178941,45.9,1.0,st,45.9
226,3 vänner glasstrut,6430048449198,12.9,1.0,st,12.9
226,Banan Chiquita,4011,22.9,0.3,kg,6.98
226,Bärkasse papper,2,3.9,1.0,st,3.9
226,Cola Zero 6p,5449000259127,35.9,1.0,st,48.9
226,Färskpotatis,4833,2.0,1.28,kg,2.57
226,Lime,4048,4.9,2.0,st,9.8
226,Lövbiff,2330059700000,99.0,0.5,kg,49.6
226,Mango,4959,12.0,1.0,st,12.0
226,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
226,Melon Mint Burk,4009900505512,29.9,1.0,st,34.9
226,Morot små ICA,7318693360336,17.9,1.0,st,17.9
226,Sidfläsk sk Tulip,5762385534970,99.0,1.0,st,99.0
226,Äppeljuice,7318690173885,32.9,1.0,st,31.9
227,Avfallspåse 30L,7313130180621,20.0,2.0,st,49.0
227,Babyplommon tomat,8436534684850,20.0,1.0,st,20.0
227,Basilka,7313307801564,22.5,2.0,st,47.8
227,Bärkasse papper,2,3.9,1.0,st,3.9
227,Diskborste,7310380458470,12.5,1.0,st,12.5
227,ICA Bad&Toa 6-p,7318690046905,32.9,1.0,st,32.9
227,Levain,7311070008159,24.9,1.0,st,41.9
227,Lök vit Morado ICA,3264,15.9,1.0,st,15.9
227,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
227,Mozzarella,7318690127086,15.0,4.0,st,67.6
227,Parm Regg 22 mån,6504,199.0,0.55,kg,109.45
227,Valnötskärnor,7318690052036,57.9,1.0,st,57.9
227,YES Original,8006540956663,34.9,1.0,st,34.9
227,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
228,Cola Zero 6p,5449000259127,35.9,1.0,st,48.9
228,ICA Mat&kök 4-p,7318690069133,32.9,1.0,st,32.9
228,Jungfruolivolja Or,7316150674200,129.9,1.0,st,129.9
228,Kulörtvätt,7318690101154,11.92,1.0,st,14.9
228,Läsk Indian Zer1.5,7310401013350,29.9,1.0,st,27.9
228,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
229,Banan Chiquita,4011,22.9,0.28,kg,6.3
229,Cheddarost,6001,49.9,1.0,st,49.9
229,Frisco Hamb.bröd,7311379536292,23.9,1.0,st,23.9
229,Högrevsfärs,7318690509257,44.9,3.0,st,134.7
229,Kaffe Mollbergs Br,7310731101666,49.9,1.0,st,77.9
229,Levain,7311070008159,41.9,1.0,st,41.9
229,Lök röd,4082,26.9,0.09,kg,2.42
229,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
229,Mozzarella,7318690127086,15.0,2.0,st,33.8
229,Tortellini ski&ost,8001665128681,24.5,1.0,st,46.9
229,Tortelloni Ricotta,8001665128674,24.5,1.0,st,46.9
229,Turkiskt Yoghurt,7350056793030,38.9,1.0,st,38.9
229,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
230,Banan Chiquita,4011,22.9,0.39,kg,8.82
230,Berthåga honung,7332870046516,59.9,1.0,st,59.9
230,Kycklingfilé,7330817832628,79.9,1.0,st,79.9
230,Levain,7311070008159,41.9,1.0,st,41.9
230,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
230,Mozzarella,7318690127086,15.0,2.0,st,33.8
231,Banan Chiquita,4011,23.9,0.36,kg,8.6
231,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
231,Kvarg vanilj 0.2%,4016241050526,40.9,1.0,st,40.9
231,Levain,7311070008159,41.9,1.0,st,41.9
231,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
231,Mjölk Choklad,8717677336593,29.9,1.0,st,29.9
231,Mozzarella,7318690079873,13.9,2.0,st,27.8
231,Nötfärs 12%,7318690508991,58.9,1.0,st,58.9
231,Parmigiano Reg,2319298000000,179.9,0.56,kg,100.74
231,Sidfläsk sk Tulip,5762385534970,99.0,1.0,st,99.0
231,Tortellini ski&ost,8001665128681,24.5,2.0,st,93.8
232,Brie ex creamy 39%,5711953070266,29.9,1.0,st,29.9
232,Frisco Hamb.bröd,7311379536292,23.9,1.0,st,23.9
232,Lök röd,4082,23.9,0.08,kg,1.91
232,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
232,Mozzarella,7318690079873,13.9,2.0,st,27.8
232,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
233,Gripen Aceton,7310200000018,23.9,1.0,st,23.9
233,Gräddnougat,7622300346676,10.0,1.0,st,19.9
233,Kalvfärs 15%,7318690509219,49.9,1.0,st,49.9
233,Kebabspett,7318690002109,34.9,1.0,st,34.9
233,RedB Energi S.fri,9002490215415,10.9,10.0,st,169.0
234,Babyplommontomat,7318690075523,15.9,1.0,st,15.9
234,Bärkasse papper,2,3.9,1.0,st,3.9
234,Levain,7311070008159,41.9,1.0,st,41.9
234,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
234,RedB Energi S.fri,9002490215415,10.9,10.0,st,169.0
234,Tortellini ski&ost,8001665128681,24.5,2.0,st,93.8
235,Brie Fransk 31%,3176580026017,19.9,1.0,st,19.9
235,Kvarg blåbär,4016241050540,40.9,1.0,st,40.9
235,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
235,Mozzarella 100gr,8004603100831,12.9,4.0,st,51.6
235,Vatten Jordg/Rabar,7318690162162,11.0,1.0,st,10.9
235,Vatten Päron/Äpple,7318690161882,11.0,1.0,st,10.9
236,GodM Äpple,7310865074225,18.9,1.0,st,18.9
236,Grillkorv,7340063012606,52.9,1.0,st,52.9
236,Grillkorv bac&ost,7300201432000,45.9,1.0,st,45.9
236,Korvbröd 10-pack,7311379532072,22.9,1.0,st,22.9
236,Potato Hot dog bun,7311372167004,31.9,1.0,st,31.9
237,Banan Chiquita,4011,23.9,0.32,kg,7.65
237,Basilika eko,7331374151016,22.5,2.0,st,47.8
237,Högrev,2328016400000,99.0,0.88,kg,86.82
237,Levain,7311070008159,41.9,1.0,st,41.9
237,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
237,Mozzarella 100gr,8004603100831,12.9,2.0,st,25.8
237,Strawberry Lemonad,7350058335597,24.9,1.0,st,23.9
237,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
